ureA	<a href="https://www.ncbi.nlm.nih.gov/Structure/cdd/TIGR00193" target="_blank">TIGR00193</a> - urease, gamma subunit
ureB	<a href="https://www.ncbi.nlm.nih.gov/Structure/cdd/TIGR00192" target="_blank">TIGR00192</a> - urease, beta subunit
ureC	<a href="https://www.ncbi.nlm.nih.gov/Structure/cdd/TIGR01792" target="_blank">TIGR01792</a> - urease, alpha subunit
